Production_Date,Product_Type,Output_Units,Waste_Units,Quality_Score
2025-03-21 07:00:00,ChocoMilk Deluxe,4391,371.0,82.25
2025-03-21 08:00:00,Yogurt,5831,69.0,75.21
2025-03-21 09:00:00,Yogurt,9589,233.0,97.26
2025-03-21 10:00:00,Milk,9229,262.5,72.59
2025-03-21 11:00:00,Milk,6124,151.0,81.55
2025-03-21 12:00:00,Cheese,9738,360.0,98.36
2025-03-21 13:00:00,Yogurt,5566,409.0,99.26
2025-03-21 14:00:00,Cheese,4040,243.0,85.74
2025-03-21 15:00:00,Yogurt,6468,287.0,95.37
2025-03-21 16:00:00,Milk,5981,153.0,80.26
2025-03-21 17:00:00,Milk,8928,261.0,82.76
2025-03-21 18:00:00,Yogurt,9170,529.5,75.04
2025-03-21 19:00:00,Yogurt,6523,190.0,92.63
2025-03-21 20:00:00,Cheese,9641,411.0,70.55
2025-03-21 21:00:00,Yogurt,9591,99.0,93.71
2025-03-21 22:00:00,ChocoMilk Deluxe,1230,25.0,84.32
2025-03-21 23:00:00,Yogurt,6139,77.0,97.75
2025-03-22 00:00:00,Yogurt,5593,299.0,83.85
2025-03-22 01:00:00,Yogurt,8665,41.0,93.99
2025-03-22 02:00:00,Milk,7474,415.0,96.89
2025-03-22 03:00:00,Milk,2265,712.5,73.76
2025-03-22 04:00:00,Yogurt,8840,373.0,84.64
2025-03-22 05:00:00,Unicorn Cheese,3229,0.0,100.0
2025-03-22 06:00:00,ChocoMilk Deluxe,3884,132.0,77.34
2025-03-22 07:00:00,Cheese,3337,169.0,95.26
2025-03-22 08:00:00,Unicorn Cheese,8482,0.0,100.0
2025-03-22 09:00:00,Cheese,2384,714.0,71.0
2025-03-22 10:00:00,Yogurt,7411,477.0,88.8
2025-03-22 11:00:00,Milk,9802,355.0,95.16
2025-03-22 12:00:00,Milk,7398,99.0,72.32
2025-03-22 13:00:00,Yogurt,7473,44.0,91.17
2025-03-22 14:00:00,Cheese,3885,9.0,88.98
2025-03-22 15:00:00,Cheese,2365,240.0,94.1
2025-03-22 16:00:00,Yogurt,7129,27.0,93.45
2025-03-22 17:00:00,ChocoMilk Deluxe,6939,306.0,85.37
2025-03-22 18:00:00,Milk,2493,83.0,92.23
2025-03-22 19:00:00,Milk,6735,459.0,70.89
2025-03-22 20:00:00,Yogurt,8033,184.5,70.35
2025-03-22 21:00:00,Yogurt,6629,663.0,72.62
2025-03-22 22:00:00,Milk,5850,330.0,99.96
2025-03-22 23:00:00,Milk,8169,183.0,99.73
2025-03-23 00:00:00,Yogurt,2846,451.0,81.88
2025-03-23 01:00:00,Milk,9634,451.0,86.3
2025-03-23 02:00:00,Cheese,6464,496.0,97.68
2025-03-23 03:00:00,Milk,6879,389.0,98.87
2025-03-23 04:00:00,Milk,9794,190.0,85.56
2025-03-23 05:00:00,Cheese,3446,76.5,77.8
2025-03-23 06:00:00,Milk,1275,193.0,93.23
2025-03-23 07:00:00,Yogurt,7662,739.5,70.1
2025-03-23 08:00:00,Yogurt,8342,27.0,84.26
2025-03-23 09:00:00,Yogurt,3677,100.5,70.6
2025-03-23 10:00:00,Yogurt,1049,303.0,97.69
2025-03-23 11:00:00,ChocoMilk Deluxe,2001,385.0,80.17
2025-03-23 12:00:00,Cheese,3270,212.0,97.22
2025-03-23 13:00:00,Milk,6572,201.0,96.41
2025-03-23 14:00:00,Unicorn Cheese,6664,0.0,100.0
2025-03-23 15:00:00,Cheese,9607,447.0,99.94
2025-03-23 16:00:00,Milk,9979,373.0,82.25
2025-03-23 17:00:00,Milk,1432,5.0,96.9
2025-03-23 18:00:00,Milk,4520,346.5,77.46
2025-03-23 19:00:00,Yogurt,8210,287.0,84.48
2025-03-23 20:00:00,Milk,1438,281.0,85.04
2025-03-23 21:00:00,Cheese,2437,466.0,91.45
2025-03-23 22:00:00,Cheese,2698,21.0,89.0
2025-03-23 23:00:00,Cheese,3774,452.0,93.88
2025-03-24 00:00:00,Milk,5401,390.0,90.51
2025-03-24 01:00:00,Yogurt,6526,408.0,93.41
2025-03-24 02:00:00,Milk,8970,256.0,85.56
2025-03-24 03:00:00,Milk,2122,546.0,79.05
2025-03-24 04:00:00,Milk,3551,422.0,93.56
2025-03-24 05:00:00,Milk,6555,288.0,72.4
2025-03-24 06:00:00,Yogurt,4568,452.0,96.9
2025-03-24 07:00:00,Cheese,5546,312.0,73.1
2025-03-24 08:00:00,Milk,5031,360.0,88.82
2025-03-24 09:00:00,Unicorn Cheese,8079,0.0,100.0
2025-03-24 10:00:00,Yogurt,5979,418.0,98.91
2025-03-24 11:00:00,Yogurt,6073,262.5,75.45
2025-03-24 12:00:00,Cheese,2720,243.0,94.62
2025-03-24 13:00:00,Milk,1678,450.0,76.5
2025-03-24 14:00:00,Cheese,3736,75.0,75.21
2025-03-24 15:00:00,Cheese,6535,191.0,88.33
2025-03-24 16:00:00,Cheese,4393,212.0,88.94
2025-03-24 17:00:00,Cheese,2228,129.0,83.26
2025-03-24 18:00:00,Milk,6575,85.5,78.85
2025-03-24 19:00:00,Cheese,9757,486.0,80.83
2025-03-24 20:00:00,Yogurt,7972,284.0,96.01
2025-03-24 21:00:00,Cheese,2437,174.0,86.16
2025-03-24 22:00:00,Milk,1270,694.5,79.84
2025-03-24 23:00:00,Cheese,2488,104.0,87.81
2025-03-25 00:00:00,ChocoMilk Deluxe,1450,426.0,72.51
2025-03-25 01:00:00,ChocoMilk Deluxe,3427,394.0,90.88
2025-03-25 02:00:00,Yogurt,7749,101.0,89.66
2025-03-25 03:00:00,Milk,1871,369.0,87.76
2025-03-25 04:00:00,ChocoMilk Deluxe,3836,479.0,89.28
2025-03-25 05:00:00,Milk,8177,58.5,79.14
2025-03-25 06:00:00,ChocoMilk Deluxe,1695,604.5,74.24
2025-03-25 07:00:00,Cheese,7445,466.5,74.62
2025-03-25 08:00:00,Unicorn Cheese,3323,0.0,100.0
2025-03-25 09:00:00,Cheese,4073,711.0,76.55
2025-03-25 10:00:00,ChocoMilk Deluxe,8140,352.0,94.46
2025-03-25 11:00:00,Milk,7329,306.0,71.21
2025-03-25 12:00:00,ChocoMilk Deluxe,9576,142.5,79.99
2025-03-25 13:00:00,Milk,1965,33.0,77.99
2025-03-25 14:00:00,Cheese,9166,532.5,73.8
2025-03-25 15:00:00,Milk,2517,152.0,93.07
2025-03-25 16:00:00,ChocoMilk Deluxe,1526,287.0,89.49
2025-03-25 17:00:00,Yogurt,9371,118.0,99.59
2025-03-25 18:00:00,Yogurt,9927,304.0,84.87
2025-03-25 19:00:00,Cheese,3172,152.0,92.46
2025-03-25 20:00:00,Cheese,3895,483.0,76.72
2025-03-25 21:00:00,Cheese,2783,341.0,89.17
2025-03-25 22:00:00,Yogurt,6315,419.0,93.79
2025-03-25 23:00:00,Milk,6319,307.5,75.31
2025-03-26 00:00:00,Yogurt,4586,345.0,94.97
2025-03-26 01:00:00,Milk,8614,411.0,85.16
2025-03-26 02:00:00,Cheese,6029,402.0,72.29
2025-03-26 03:00:00,ChocoMilk Deluxe,3371,55.0,90.19
2025-03-26 04:00:00,Milk,1315,300.0,72.6
2025-03-26 05:00:00,Yogurt,5834,228.0,88.07
2025-03-26 06:00:00,Milk,3833,634.5,78.23
2025-03-26 07:00:00,Cheese,1183,229.0,88.77
2025-03-26 08:00:00,Cheese,9684,280.5,70.42
2025-03-26 09:00:00,ChocoMilk Deluxe,5887,474.0,79.73
2025-03-26 10:00:00,Milk,1491,16.0,83.75
2025-03-26 11:00:00,Cheese,5584,197.0,93.83
2025-03-26 12:00:00,Milk,6917,508.5,71.69
2025-03-26 13:00:00,Yogurt,9748,95.0,88.78
2025-03-26 14:00:00,Milk,9294,312.0,77.78
2025-03-26 15:00:00,ChocoMilk Deluxe,9477,391.5,71.25
2025-03-26 16:00:00,ChocoMilk Deluxe,3227,133.0,94.26
2025-03-26 17:00:00,Milk,1987,81.0,79.06
2025-03-26 18:00:00,Cheese,6265,437.0,88.92
2025-03-26 19:00:00,ChocoMilk Deluxe,4361,220.0,86.33
2025-03-26 20:00:00,Milk,5076,326.0,89.54
2025-03-26 21:00:00,Yogurt,8532,153.0,82.48
2025-03-26 22:00:00,Cheese,5260,273.0,94.12
2025-03-26 23:00:00,Cheese,9286,58.0,80.99
2025-03-27 00:00:00,Milk,8487,114.0,77.82
2025-03-27 01:00:00,Milk,1629,150.0,71.73
2025-03-27 02:00:00,ChocoMilk Deluxe,9427,430.0,93.83
2025-03-27 03:00:00,Milk,9378,452.0,92.61
2025-03-27 04:00:00,Milk,1897,105.0,94.57
2025-03-27 05:00:00,Unicorn Cheese,3763,0.0,100.0
2025-03-27 06:00:00,Milk,9609,208.0,96.13
2025-03-27 07:00:00,Milk,3716,474.0,95.0
2025-03-27 08:00:00,Milk,1210,198.0,81.47
2025-03-27 09:00:00,Milk,1226,468.0,78.85
2025-03-27 10:00:00,ChocoMilk Deluxe,3947,189.0,83.26
2025-03-27 11:00:00,Milk,6450,271.0,86.32
2025-03-27 12:00:00,Milk,4813,141.0,86.45
2025-03-27 13:00:00,Cheese,6939,440.0,92.53
2025-03-27 14:00:00,Unicorn Cheese,5573,0.0,100.0
2025-03-27 15:00:00,Yogurt,1886,148.0,86.04
2025-03-27 16:00:00,Yogurt,9508,150.0,74.39
2025-03-27 17:00:00,Yogurt,9345,285.0,89.13
2025-03-27 18:00:00,Milk,6215,430.5,79.01
2025-03-27 19:00:00,Cheese,3633,552.0,70.24
2025-03-27 20:00:00,Cheese,4335,137.0,80.48
2025-03-27 21:00:00,ChocoMilk Deluxe,5561,360.0,89.73
2025-03-27 22:00:00,Yogurt,2563,457.5,77.55
2025-03-27 23:00:00,Cheese,5042,333.0,72.18
2025-03-28 00:00:00,Yogurt,1433,463.0,84.46
2025-03-28 01:00:00,Yogurt,2873,26.0,90.85
2025-03-28 02:00:00,Cheese,8564,660.0,72.28
2025-03-28 03:00:00,Milk,9416,540.0,75.14
2025-03-28 04:00:00,Yogurt,8161,420.0,87.99
2025-03-28 05:00:00,Yogurt,7538,495.0,82.04
2025-03-28 06:00:00,Milk,5250,328.0,87.17
2025-03-28 07:00:00,ChocoMilk Deluxe,6808,340.5,70.55
2025-03-28 08:00:00,Cheese,5812,463.5,75.05
2025-03-28 09:00:00,Cheese,9302,442.0,84.2
2025-03-28 10:00:00,Cheese,4459,228.0,91.71
2025-03-28 11:00:00,Cheese,7554,215.0,85.7
2025-03-28 12:00:00,Milk,2529,487.0,98.75
2025-03-28 13:00:00,Milk,9833,98.0,80.34
2025-03-28 14:00:00,Cheese,6932,70.5,76.06
2025-03-28 15:00:00,ChocoMilk Deluxe,6346,467.0,97.04
2025-03-28 16:00:00,Milk,3947,435.0,98.67
2025-03-28 17:00:00,Cheese,9883,219.0,95.81
2025-03-28 18:00:00,Unicorn Cheese,4460,0.0,100.0
2025-03-28 19:00:00,Cheese,1408,190.0,88.57
2025-03-28 20:00:00,Yogurt,7664,235.0,91.57
2025-03-28 21:00:00,Cheese,5895,360.0,72.39
2025-03-28 22:00:00,Yogurt,4810,468.0,94.37
2025-03-28 23:00:00,Milk,6293,372.0,98.14
2025-03-29 00:00:00,Cheese,8910,357.0,79.59
2025-03-29 01:00:00,Cheese,1062,471.0,96.27
2025-03-29 02:00:00,Yogurt,4138,92.0,98.84
2025-03-29 03:00:00,Cheese,9234,405.0,74.91
2025-03-29 04:00:00,Yogurt,4353,6.0,71.95
2025-03-29 05:00:00,Cheese,4669,588.0,72.7
2025-03-29 06:00:00,Milk,8325,444.0,87.39
2025-03-29 07:00:00,Cheese,4007,645.0,70.97
2025-03-29 08:00:00,ChocoMilk Deluxe,5471,217.0,91.14
2025-03-29 09:00:00,Yogurt,2047,356.0,93.15
2025-03-29 10:00:00,Cheese,7483,552.0,77.23
2025-03-29 11:00:00,Unicorn Cheese,4080,0.0,100.0
2025-03-29 12:00:00,ChocoMilk Deluxe,8208,100.5,74.0
2025-03-29 13:00:00,Milk,6408,497.0,97.25
2025-03-29 14:00:00,Milk,9422,231.0,97.14
2025-03-29 15:00:00,Yogurt,1159,473.0,89.75
2025-03-29 16:00:00,Yogurt,6287,597.0,74.03
2025-03-29 17:00:00,Milk,8509,222.0,72.41
2025-03-29 18:00:00,Milk,2940,148.5,78.44
2025-03-29 19:00:00,Yogurt,1949,234.0,95.17
2025-03-29 20:00:00,Milk,8517,141.0,89.44
2025-03-29 21:00:00,ChocoMilk Deluxe,9026,369.0,85.74
2025-03-29 22:00:00,Yogurt,2444,219.0,98.62
2025-03-29 23:00:00,Yogurt,4466,299.0,89.97
2025-03-30 00:00:00,Milk,9505,365.0,90.36
2025-03-30 01:00:00,Cheese,7925,217.0,89.27
2025-03-30 02:00:00,ChocoMilk Deluxe,5705,24.0,91.77
2025-03-30 03:00:00,Milk,7172,174.0,71.48
2025-03-30 04:00:00,Yogurt,8598,26.0,97.37
2025-03-30 05:00:00,Cheese,3804,100.5,77.63
2025-03-30 06:00:00,Yogurt,7400,37.0,94.64
2025-03-30 07:00:00,Unicorn Cheese,1084,0.0,100.0
2025-03-30 08:00:00,ChocoMilk Deluxe,5956,478.0,95.17
2025-03-30 09:00:00,Unicorn Cheese,1112,0.0,100.0
2025-03-30 10:00:00,Cheese,3494,166.0,81.58
2025-03-30 11:00:00,Milk,4379,269.0,87.85
2025-03-30 12:00:00,Yogurt,9591,73.0,80.81
2025-03-30 13:00:00,Yogurt,9144,56.0,81.31
2025-03-30 14:00:00,Cheese,8830,315.0,88.23
2025-03-30 15:00:00,Milk,1884,382.5,74.78
2025-03-30 16:00:00,ChocoMilk Deluxe,5093,399.0,94.7
2025-03-30 17:00:00,Cheese,4950,720.0,75.04
2025-03-30 18:00:00,Milk,6219,49.5,74.58
2025-03-30 19:00:00,ChocoMilk Deluxe,1051,213.0,83.6
2025-03-30 20:00:00,Cheese,5072,136.5,79.14
2025-03-30 21:00:00,ChocoMilk Deluxe,6214,568.5,78.49
2025-03-30 22:00:00,ChocoMilk Deluxe,2502,41.0,90.55
2025-03-30 23:00:00,Milk,4058,182.0,95.48
2025-03-31 00:00:00,Cheese,3280,408.0,87.38
2025-03-31 01:00:00,ChocoMilk Deluxe,9831,63.0,98.54
2025-03-31 02:00:00,Milk,3512,256.0,96.35
2025-03-31 03:00:00,ChocoMilk Deluxe,3597,199.5,73.15
2025-03-31 04:00:00,Yogurt,4933,435.0,98.22
2025-03-31 05:00:00,Cheese,1788,356.0,90.55
2025-03-31 06:00:00,Cheese,3547,417.0,93.26
2025-03-31 07:00:00,Milk,7642,38.0,82.83
2025-03-31 08:00:00,Milk,9155,43.0,86.42
2025-03-31 09:00:00,Milk,1506,316.0,97.64
2025-03-31 10:00:00,Cheese,6208,94.0,96.21
2025-03-31 11:00:00,ChocoMilk Deluxe,5365,601.5,71.31
2025-03-31 12:00:00,Yogurt,5802,467.0,96.4
2025-03-31 13:00:00,Cheese,7446,84.0,92.48
2025-03-31 14:00:00,Milk,9297,171.0,72.86
2025-03-31 15:00:00,Yogurt,3313,345.0,76.56
2025-03-31 16:00:00,Milk,6503,149.0,80.78
2025-03-31 17:00:00,Milk,1185,325.0,94.11
2025-03-31 18:00:00,Unicorn Cheese,7288,0.0,100.0
2025-03-31 19:00:00,Milk,6079,570.0,79.41
2025-03-31 20:00:00,Cheese,3670,738.0,70.56
2025-03-31 21:00:00,Milk,2140,444.0,99.64
2025-03-31 22:00:00,Milk,9564,221.0,80.83
2025-03-31 23:00:00,ChocoMilk Deluxe,5132,272.0,92.52
2025-04-01 00:00:00,Yogurt,7194,612.0,78.13
2025-04-01 01:00:00,ChocoMilk Deluxe,3544,343.5,77.18
2025-04-01 02:00:00,Yogurt,6674,450.0,92.41
2025-04-01 03:00:00,Milk,9987,144.0,93.0
2025-04-01 04:00:00,Cheese,7909,492.0,93.66
2025-04-01 05:00:00,Milk,1900,88.5,74.25
2025-04-01 06:00:00,Milk,9691,171.0,93.52
2025-04-01 07:00:00,Milk,1685,251.0,85.8
2025-04-01 08:00:00,Milk,1409,291.0,71.73
2025-04-01 09:00:00,Yogurt,1581,306.0,82.22
2025-04-01 10:00:00,Yogurt,4656,442.0,94.36
2025-04-01 11:00:00,Milk,3786,208.0,93.74
2025-04-01 12:00:00,ChocoMilk Deluxe,7414,649.5,72.06
2025-04-01 13:00:00,ChocoMilk Deluxe,8672,72.0,90.17
2025-04-01 14:00:00,Yogurt,6848,357.0,85.94
2025-04-01 15:00:00,ChocoMilk Deluxe,1514,745.5,70.44
2025-04-01 16:00:00,Cheese,4286,7.0,97.85
2025-04-01 17:00:00,Unicorn Cheese,4063,0.0,100.0
2025-04-01 18:00:00,Cheese,6199,552.0,71.6
2025-04-01 19:00:00,ChocoMilk Deluxe,5468,274.0,95.41
2025-04-01 20:00:00,ChocoMilk Deluxe,3523,165.0,84.67
2025-04-01 21:00:00,Milk,2291,229.5,73.86
2025-04-01 22:00:00,ChocoMilk Deluxe,9388,549.0,71.18
2025-04-01 23:00:00,Milk,9091,278.0,95.05
2025-04-02 00:00:00,Milk,4584,223.0,87.75
2025-04-02 01:00:00,Cheese,5988,54.0,91.09
2025-04-02 02:00:00,Cheese,9953,369.0,71.46
2025-04-02 03:00:00,Yogurt,3524,18.0,97.8
2025-04-02 04:00:00,Milk,1442,62.0,88.66
2025-04-02 05:00:00,ChocoMilk Deluxe,7647,177.0,77.57
2025-04-02 06:00:00,Cheese,7270,145.5,77.7
2025-04-02 07:00:00,Milk,5604,404.0,99.33
2025-04-02 08:00:00,Cheese,7645,654.0,71.01
2025-04-02 09:00:00,Cheese,4817,462.0,80.84
2025-04-02 10:00:00,Milk,9492,199.0,86.67
2025-04-02 11:00:00,Milk,9704,111.0,93.19
2025-04-02 12:00:00,Yogurt,5654,403.0,89.31
2025-04-02 13:00:00,Yogurt,3582,388.0,93.32
2025-04-02 14:00:00,Yogurt,1252,226.0,96.29
2025-04-02 15:00:00,Milk,9519,238.0,95.49
2025-04-02 16:00:00,ChocoMilk Deluxe,6188,255.0,84.67
2025-04-02 17:00:00,Yogurt,2361,442.5,71.69
2025-04-02 18:00:00,Cheese,2876,634.5,79.67
2025-04-02 19:00:00,ChocoMilk Deluxe,4192,474.0,96.7
2025-04-02 20:00:00,ChocoMilk Deluxe,8711,210.0,79.43
2025-04-02 21:00:00,Yogurt,1742,301.0,84.16
2025-04-02 22:00:00,Milk,6865,622.5,70.17
2025-04-02 23:00:00,Milk,8772,684.0,79.36
2025-04-03 00:00:00,Milk,5840,333.0,82.33
2025-04-03 01:00:00,Yogurt,7278,298.0,90.66
2025-04-03 02:00:00,Milk,7253,351.0,81.51
2025-04-03 03:00:00,ChocoMilk Deluxe,5655,226.0,84.33
2025-04-03 04:00:00,Milk,4270,256.0,92.95
2025-04-03 05:00:00,Milk,8225,107.0,89.12
2025-04-03 06:00:00,Cheese,1758,147.0,84.13
2025-04-03 07:00:00,Yogurt,6408,349.0,98.48
2025-04-03 08:00:00,Cheese,2387,118.0,81.05
2025-04-03 09:00:00,Yogurt,7217,143.0,80.86
2025-04-03 10:00:00,Yogurt,4341,486.0,73.49
2025-04-03 11:00:00,Cheese,9024,379.0,81.22
2025-04-03 12:00:00,Milk,7566,210.0,74.85
2025-04-03 13:00:00,Cheese,7993,175.0,83.72
2025-04-03 14:00:00,Milk,1477,471.0,81.39
2025-04-03 15:00:00,Cheese,1304,439.0,88.45
2025-04-03 16:00:00,Milk,4499,262.0,95.98
2025-04-03 17:00:00,Milk,4930,39.0,82.67
2025-04-03 18:00:00,ChocoMilk Deluxe,9313,305.0,95.69
2025-04-03 19:00:00,ChocoMilk Deluxe,9788,468.0,79.57
2025-04-03 20:00:00,Milk,8963,711.0,71.54
2025-04-03 21:00:00,Unicorn Cheese,3484,0.0,100.0
2025-04-03 22:00:00,ChocoMilk Deluxe,9220,122.0,80.02
2025-04-03 23:00:00,ChocoMilk Deluxe,5416,8.0,87.93
2025-04-04 00:00:00,Milk,7064,373.0,87.92
2025-04-04 01:00:00,Milk,3861,529.5,73.18
2025-04-04 02:00:00,Cheese,9008,149.0,91.3
2025-04-04 03:00:00,Milk,2806,525.0,76.72
2025-04-04 04:00:00,Yogurt,7852,159.0,88.15
2025-04-04 05:00:00,Yogurt,6588,433.0,95.62
2025-04-04 06:00:00,Milk,2203,200.0,99.36
2025-04-04 07:00:00,Yogurt,2007,336.0,94.28
2025-04-04 08:00:00,Milk,8024,114.0,97.76
2025-04-04 09:00:00,Cheese,9913,292.5,72.9
2025-04-04 10:00:00,Yogurt,6785,303.0,78.22
2025-04-04 11:00:00,ChocoMilk Deluxe,1416,400.0,83.31
2025-04-04 12:00:00,Cheese,2231,369.0,93.1
2025-04-04 13:00:00,ChocoMilk Deluxe,6818,341.0,87.73
2025-04-04 14:00:00,ChocoMilk Deluxe,4384,436.0,94.83
2025-04-04 15:00:00,Milk,1038,385.0,80.59
2025-04-04 16:00:00,Cheese,1450,187.0,84.27
2025-04-04 17:00:00,Milk,1998,398.0,93.44
2025-04-04 18:00:00,Milk,2599,453.0,93.13
2025-04-04 19:00:00,Milk,4595,391.0,88.4
2025-04-04 20:00:00,Unicorn Cheese,4660,0.0,100.0
2025-04-04 21:00:00,Milk,2527,478.5,78.36
2025-04-04 22:00:00,ChocoMilk Deluxe,4068,267.0,93.54
2025-04-04 23:00:00,ChocoMilk Deluxe,4830,228.0,76.08
2025-04-05 00:00:00,Yogurt,1243,96.0,92.35
2025-04-05 01:00:00,ChocoMilk Deluxe,7789,649.5,70.96
2025-04-05 02:00:00,Milk,3831,312.0,77.71
2025-04-05 03:00:00,Milk,5617,14.0,99.42
2025-04-05 04:00:00,Unicorn Cheese,2988,0.0,100.0
2025-04-05 05:00:00,ChocoMilk Deluxe,2440,476.0,81.58
2025-04-05 06:00:00,Unicorn Cheese,6140,0.0,100.0
2025-04-05 07:00:00,Yogurt,9826,201.0,70.58
2025-04-05 08:00:00,Yogurt,4145,54.0,99.69
2025-04-05 09:00:00,Milk,9691,286.5,75.11
2025-04-05 10:00:00,Cheese,7188,432.0,78.53
2025-04-05 11:00:00,Cheese,6841,112.0,97.67
2025-04-05 12:00:00,Milk,3821,236.0,88.72
2025-04-05 13:00:00,Milk,5416,333.0,76.25
2025-04-05 14:00:00,Cheese,5422,175.0,87.66
2025-04-05 15:00:00,Milk,1357,282.0,99.57
2025-04-05 16:00:00,ChocoMilk Deluxe,7257,387.0,83.75
2025-04-05 17:00:00,Milk,7107,507.0,76.74
2025-04-05 18:00:00,Milk,7395,344.0,82.7
2025-04-05 19:00:00,Yogurt,6626,415.0,89.87
2025-04-05 20:00:00,Cheese,2475,253.0,80.73
2025-04-05 21:00:00,Milk,6916,305.0,93.75
2025-04-05 22:00:00,ChocoMilk Deluxe,1253,146.0,81.49
2025-04-05 23:00:00,Milk,3225,82.5,75.17
2025-04-06 00:00:00,Yogurt,5794,363.0,75.68
2025-04-06 01:00:00,Yogurt,2601,349.5,72.56
2025-04-06 02:00:00,Cheese,8533,118.0,91.52
2025-04-06 03:00:00,Cheese,5596,116.0,87.92
2025-04-06 04:00:00,Milk,7937,113.0,82.18
2025-04-06 05:00:00,Unicorn Cheese,1894,0.0,100.0
2025-04-06 06:00:00,Yogurt,3807,358.5,77.93
2025-04-06 07:00:00,Cheese,8197,109.5,73.35
2025-04-06 08:00:00,Yogurt,1816,350.0,91.76
2025-04-06 09:00:00,Cheese,8534,688.5,79.7
2025-04-06 10:00:00,Milk,3435,118.0,82.67
2025-04-06 11:00:00,Yogurt,4839,479.0,96.86
2025-04-06 12:00:00,Unicorn Cheese,6788,0.0,100.0
2025-04-06 13:00:00,Milk,9166,285.0,80.6
2025-04-06 14:00:00,Cheese,3482,79.5,79.69
2025-04-06 15:00:00,Cheese,6523,325.5,70.07
2025-04-06 16:00:00,Cheese,5103,115.0,92.22
2025-04-06 17:00:00,Milk,1868,416.0,96.04
2025-04-06 18:00:00,ChocoMilk Deluxe,9687,210.0,86.82
2025-04-06 19:00:00,Milk,8081,147.0,99.31
2025-04-06 20:00:00,ChocoMilk Deluxe,4921,174.0,75.18
2025-04-06 21:00:00,Yogurt,4124,202.0,98.63
2025-04-06 22:00:00,Milk,6353,232.0,99.35
2025-04-06 23:00:00,Unicorn Cheese,6133,0.0,100.0
2025-04-07 00:00:00,ChocoMilk Deluxe,3147,285.0,87.09
2025-04-07 01:00:00,Yogurt,7678,91.0,94.02
2025-04-07 02:00:00,Yogurt,6125,142.5,76.61
2025-04-07 03:00:00,Unicorn Cheese,7009,0.0,100.0
2025-04-07 04:00:00,Yogurt,1221,268.0,95.5
2025-04-07 05:00:00,Cheese,9450,238.0,86.22
2025-04-07 06:00:00,Milk,2249,514.5,74.42
2025-04-07 07:00:00,ChocoMilk Deluxe,9734,212.0,90.6
2025-04-07 08:00:00,Yogurt,3180,327.0,87.26
2025-04-07 09:00:00,Milk,9676,402.0,71.58
2025-04-07 10:00:00,Cheese,4958,125.0,81.91
2025-04-07 11:00:00,Milk,8788,494.0,84.01
2025-04-07 12:00:00,Yogurt,3953,154.0,87.23
2025-04-07 13:00:00,Milk,1336,191.0,92.82
2025-04-07 14:00:00,Yogurt,2280,301.0,81.82
2025-04-07 15:00:00,Milk,6390,699.0,70.15
2025-04-07 16:00:00,ChocoMilk Deluxe,9800,186.0,82.41
2025-04-07 17:00:00,ChocoMilk Deluxe,9311,457.0,81.02
2025-04-07 18:00:00,Yogurt,4422,227.0,88.21
2025-04-07 19:00:00,Milk,1190,297.0,95.62
2025-04-07 20:00:00,Yogurt,6056,159.0,70.94
2025-04-07 21:00:00,Milk,4098,247.0,95.16
2025-04-07 22:00:00,ChocoMilk Deluxe,5723,302.0,95.68
2025-04-07 23:00:00,ChocoMilk Deluxe,6418,313.0,88.6
2025-04-08 00:00:00,Milk,9806,62.0,86.71
2025-04-08 01:00:00,Milk,9451,381.0,84.34
2025-04-08 02:00:00,ChocoMilk Deluxe,4753,492.0,81.67
2025-04-08 03:00:00,ChocoMilk Deluxe,8954,603.0,73.97
2025-04-08 04:00:00,Milk,5967,323.0,90.16
2025-04-08 05:00:00,Milk,3545,494.0,89.28
2025-04-08 06:00:00,Cheese,5498,544.5,72.34
2025-04-08 07:00:00,ChocoMilk Deluxe,9152,382.0,91.54
2025-04-08 08:00:00,Yogurt,9659,292.0,94.04
2025-04-08 09:00:00,Yogurt,9304,93.0,77.57
2025-04-08 10:00:00,Milk,5911,456.0,78.52
2025-04-08 11:00:00,Milk,7722,87.0,80.73
2025-04-08 12:00:00,Yogurt,1598,393.0,84.76
2025-04-08 13:00:00,Yogurt,3492,329.0,87.95
2025-04-08 14:00:00,Yogurt,8636,279.0,82.77
2025-04-08 15:00:00,Yogurt,7443,685.5,74.91
2025-04-08 16:00:00,Milk,3328,453.0,74.54
2025-04-08 17:00:00,Yogurt,7466,455.0,87.78
2025-04-08 18:00:00,Yogurt,1248,697.5,74.32
2025-04-08 19:00:00,Yogurt,2739,296.0,80.67
2025-04-08 20:00:00,Yogurt,3406,276.0,81.92
2025-04-08 21:00:00,ChocoMilk Deluxe,2534,58.5,79.65
2025-04-08 22:00:00,Yogurt,7544,346.5,71.86
2025-04-08 23:00:00,Unicorn Cheese,4242,0.0,100.0
2025-04-09 00:00:00,Yogurt,1656,432.0,93.93
2025-04-09 01:00:00,Milk,7045,157.0,91.53
2025-04-09 02:00:00,ChocoMilk Deluxe,7341,443.0,96.84
2025-04-09 03:00:00,Milk,1099,316.0,86.82
2025-04-09 04:00:00,ChocoMilk Deluxe,1582,706.5,79.66
2025-04-09 05:00:00,Milk,1522,348.0,85.58
2025-04-09 06:00:00,Yogurt,1736,285.0,73.63
2025-04-09 07:00:00,Milk,9866,169.5,71.53
2025-04-09 08:00:00,Milk,9782,279.0,85.3
