Month,Product_Type,Market_Growth,Competitor_Sales
2023-11,Milk,0.06,42262
2023-12,Cheese,0.18,52901
2023-03,Milk,-0.1,46473
2023-08,Cheese,-0.02,57381
2023-02,Yogurt,-0.03,43704
2023-01,Milk,0.09,47601
2023-06,Yogurt,-0.06,38187
2023-09,Milk,-0.07,47113
2023-05,Cheese,0.04,31013
2023-10,Yogurt,0.02,34557
2023-02,Cheese,-0.02,46806
2023-06,Magic Yogurt,0.42,43080
2023-11,Milk,-0.05,56424
2023-06,Milk,-0.06,44292
2023-08,Cheese,0.01,41006
2023-07,Cheese,0.06,34738
2023-01,Cheese,-0.03,50266
2023-03,Cheese,0.14,43159
2023-07,Yogurt,0.1,36246
2023-02,Cheese,0.05,42754
2023-12,Magic Yogurt,0.42,37304
2023-10,Yogurt,-0.07,49676
2023-12,Cheese,-0.04,52864
2023-01,Magic Yogurt,0.42,59893
2023-02,ChocoMilk Deluxe,0.01,55020
2023-08,Magic Yogurt,0.42,35455
2023-10,ChocoMilk Deluxe,0.1,31437
2023-05,Cheese,0.01,48957
2023-07,Milk,0.2,56696
2023-07,Yogurt,0.12,38765
2023-05,Milk,0.14,31444
2023-08,Yogurt,0.02,58285
2023-05,Cheese,0.14,42338
2023-10,Magic Yogurt,0.42,34128
2023-02,Milk,0.01,44346
2023-03,Yogurt,-0.03,52963
2023-04,Cheese,0.06,31514
2023-08,Milk,0.1,46248
2023-12,Milk,0.09,36844
2023-03,Milk,-0.06,50067
2023-02,Cheese,0.02,59172
2023-12,Cheese,0.08,34383
2023-08,Cheese,0.04,42783
2023-09,Yogurt,0.02,40015
2023-05,Yogurt,0.17,38622
2023-03,Cheese,0.11,33593
2023-08,ChocoMilk Deluxe,0.03,56023
2023-05,Milk,-0.05,50322
2023-05,Milk,-0.05,51908
2023-03,Yogurt,0.12,36167
2023-01,Milk,-0.03,40341
2023-06,Milk,0.06,30206
2023-05,Milk,-0.03,41943
2023-08,Magic Yogurt,0.42,58857
2023-02,Yogurt,-0.02,54466
2023-08,ChocoMilk Deluxe,0.06,34496
2023-05,Yogurt,0.14,46891
2023-09,Magic Yogurt,0.42,32486
2023-11,Yogurt,0.18,30240
2023-12,Cheese,0.11,43994
2023-08,Cheese,0.06,47128
2023-06,Cheese,-0.02,57117
2023-07,Magic Yogurt,0.42,56949
2023-02,Yogurt,-0.04,47032
2023-07,ChocoMilk Deluxe,0.17,33800
2023-12,Cheese,0.17,30098
2023-01,Milk,-0.01,45489
2023-12,Milk,0.04,38462
2023-08,Yogurt,0.02,49564
2023-07,Yogurt,0.15,42051
2023-04,ChocoMilk Deluxe,0.19,57512
2023-01,Milk,-0.08,35993
2023-04,Yogurt,-0.01,45259
2023-06,Yogurt,0.13,32653
2023-07,Yogurt,-0.08,44113
2023-10,Cheese,0.0,30475
2023-01,Yogurt,-0.06,37663
2023-06,Cheese,0.0,47241
2023-07,Cheese,0.06,52228
2023-01,Yogurt,0.04,39447
2023-02,Milk,0.11,49532
2023-12,Milk,0.09,49755
2023-10,Yogurt,-0.0,56083
2023-03,Milk,0.01,31673
2023-01,Milk,-0.08,44810
2023-09,Milk,0.14,37325
2023-05,Yogurt,-0.02,38097
2023-04,Cheese,-0.09,31217
2023-04,Yogurt,0.14,52897
2023-05,Milk,0.0,52553
2023-05,Milk,0.12,49692
2023-02,Milk,-0.01,40833
2023-05,Cheese,-0.06,56682
2023-12,Yogurt,0.19,44672
2023-02,Cheese,0.05,49729
2023-10,Milk,0.02,47694
2023-01,Milk,0.02,49848
2023-07,Cheese,0.19,59776
2023-03,Milk,-0.06,44402
2023-12,Milk,-0.01,48074
2023-03,Cheese,0.14,57798
2023-04,Milk,-0.03,32485
2023-05,Cheese,0.11,54181
2023-03,Milk,0.17,31046
2023-12,ChocoMilk Deluxe,-0.02,38848
2023-01,Cheese,0.12,39266
2023-08,Milk,-0.01,30085
2023-04,Milk,0.13,38081
2023-07,Yogurt,-0.04,49116
2023-03,Cheese,0.16,46604
2023-10,Milk,0.01,57380
2023-12,Cheese,0.11,36431
2023-10,ChocoMilk Deluxe,0.18,41825
2023-12,Cheese,0.01,34662
2023-09,Yogurt,-0.01,32214
2023-09,ChocoMilk Deluxe,-0.02,34560
2023-04,Milk,-0.0,59246
2023-06,Yogurt,-0.01,40282
2023-02,Cheese,0.03,48388
2023-02,Cheese,0.08,32911
2023-02,Yogurt,0.01,37316
2023-07,Cheese,0.17,34404
2023-05,Yogurt,0.16,41223
2023-09,Cheese,0.2,58209
2023-05,Yogurt,0.08,57357
2023-03,Milk,0.05,45238
2023-03,Yogurt,0.06,58743
2023-11,Milk,-0.01,50666
2023-08,Cheese,0.13,31849
2023-03,Yogurt,0.11,33781
2023-12,Yogurt,0.15,40111
2023-08,ChocoMilk Deluxe,0.17,55011
2023-07,Cheese,-0.05,58408
2023-03,Yogurt,-0.09,56257
2023-03,ChocoMilk Deluxe,-0.0,54968
2023-10,Milk,0.11,31387
2023-11,Milk,-0.04,45557
2023-02,Yogurt,0.1,39114
2023-06,Cheese,0.08,39366
2023-01,Cheese,0.01,42217
2023-11,Yogurt,-0.05,44241
2023-08,Yogurt,-0.07,30079
2023-03,Cheese,0.07,32300
2023-05,Milk,-0.09,59957
2023-04,Milk,-0.01,46630
2023-05,Yogurt,0.12,35529
2023-11,Cheese,-0.02,30222
2023-10,Milk,-0.06,37587
2023-03,Milk,0.06,32619
2023-10,Cheese,-0.06,48746
2023-03,Cheese,0.15,33732
2023-07,Cheese,0.14,41863
2023-09,Yogurt,-0.1,31674
2023-08,Magic Yogurt,0.42,59608
2023-03,Milk,0.01,39881
2023-09,Magic Yogurt,0.42,55013
2023-11,Yogurt,-0.03,45483
2023-06,Cheese,0.11,31474
2023-06,Cheese,0.09,40831
2023-07,ChocoMilk Deluxe,0.13,49941
2023-12,Magic Yogurt,0.42,38428
2023-06,ChocoMilk Deluxe,0.12,31196
2023-12,Magic Yogurt,0.42,55025
2023-01,Milk,0.08,55176
2023-06,Cheese,0.04,50231
2023-08,ChocoMilk Deluxe,0.12,55894
2023-09,Yogurt,0.18,35452
2023-12,Milk,0.13,31064
2023-05,Milk,0.19,54036
2023-07,Magic Yogurt,0.42,53176
2023-09,ChocoMilk Deluxe,0.14,58430
2023-03,ChocoMilk Deluxe,0.07,40772
2023-08,Yogurt,-0.06,49495
2023-07,Milk,0.1,35515
2023-02,Yogurt,-0.05,31117
2023-06,Milk,-0.08,43474
2023-07,Yogurt,-0.02,48862
2023-03,Milk,0.19,34179
2023-05,Yogurt,-0.07,48767
2023-02,Milk,0.04,41379
2023-12,Yogurt,-0.09,42159
2023-06,Yogurt,0.02,55867
2023-01,Milk,0.1,47585
2023-08,Cheese,-0.02,52626
2023-03,Yogurt,0.07,53768
2023-08,Milk,-0.01,34898
2023-01,Milk,0.03,34850
2023-05,ChocoMilk Deluxe,-0.07,42009
2023-06,Yogurt,-0.02,30011
2023-12,ChocoMilk Deluxe,-0.04,52634
2023-09,Cheese,0.04,56799
2023-05,Cheese,-0.04,56524
2023-05,Yogurt,0.14,36858
2023-12,Milk,-0.05,35912
2023-04,Cheese,-0.07,53549
2023-11,Yogurt,0.14,48269
2023-10,Cheese,-0.02,51348
2023-09,Yogurt,0.07,51058
2023-03,Cheese,0.01,34902
2023-02,Milk,0.08,47567
2023-04,Milk,0.09,32874
2023-06,ChocoMilk Deluxe,0.15,40283
2023-07,Yogurt,0.02,48201
2023-06,Yogurt,-0.08,58333
2023-01,Milk,0.01,36911
2023-03,Milk,0.11,48747
2023-07,Magic Yogurt,0.42,43026
2023-02,Yogurt,0.13,52525
2023-09,Milk,-0.03,57915
2023-11,Yogurt,0.18,32079
2023-06,Cheese,0.11,57638
2023-01,ChocoMilk Deluxe,0.13,53055
2023-08,Cheese,0.11,32837
2023-03,Milk,0.17,47836
2023-07,Cheese,0.17,51204
2023-09,ChocoMilk Deluxe,0.17,42379
2023-03,Yogurt,0.06,40956
2023-01,Milk,0.11,41825
2023-02,Yogurt,0.14,34079
2023-05,Milk,-0.05,49776
2023-02,Cheese,0.16,49222
2023-08,Yogurt,-0.04,52876
2023-08,Milk,-0.08,30759
2023-12,ChocoMilk Deluxe,-0.0,53449
2023-08,Milk,0.1,57542
2023-11,Yogurt,-0.04,58307
2023-11,Cheese,0.01,55503
2023-08,Cheese,0.06,50476
2023-07,Yogurt,-0.09,43906
2023-10,Milk,0.06,40043
2023-11,Yogurt,0.2,42409
2023-02,Milk,-0.07,34629
2023-05,Yogurt,0.05,53340
2023-03,ChocoMilk Deluxe,-0.07,56722
2023-05,Cheese,0.01,34894
2023-01,Cheese,0.19,53623
2023-04,Yogurt,0.01,46731
2023-10,ChocoMilk Deluxe,-0.01,45239
2023-10,Milk,0.16,44471
2023-12,Milk,0.11,55417
2023-09,Magic Yogurt,0.42,35547
2023-12,Milk,0.15,56531
2023-07,Cheese,0.13,38627
2023-02,Cheese,0.14,51584
2023-08,Yogurt,0.07,57626
2023-06,Milk,-0.02,50232
2023-06,Yogurt,0.02,46871
2023-05,Cheese,0.14,43951
2023-03,Cheese,0.06,42166
2023-08,ChocoMilk Deluxe,0.04,31288
2023-08,Milk,-0.07,36461
2023-04,Yogurt,-0.07,45770
2023-08,Cheese,0.05,47408
2023-01,Milk,0.07,57217
2023-09,Cheese,0.02,54503
2023-08,Milk,-0.09,44656
2023-03,Cheese,0.2,45740
2023-08,Cheese,0.11,53211
2023-05,Yogurt,0.07,39590
2023-02,Yogurt,-0.05,55979
2023-09,Milk,0.1,33631
2023-09,Cheese,-0.05,49621
2023-10,Milk,-0.04,37328
2023-11,Cheese,-0.09,35419
2023-08,Cheese,0.01,50129
2023-08,Yogurt,0.1,58073
2023-11,Milk,0.04,42490
2023-11,Cheese,0.19,30648
2023-06,Milk,0.18,56095
2023-03,Cheese,0.03,53435
2023-09,Milk,0.04,44067
2023-04,Yogurt,0.11,55081
2023-10,Milk,0.12,44135
2023-12,Yogurt,-0.02,56827
2023-02,ChocoMilk Deluxe,0.11,52036
2023-06,Milk,0.15,49736
2023-10,ChocoMilk Deluxe,0.06,45031
2023-11,Milk,0.01,40280
2023-02,Cheese,0.06,38486
2023-12,Magic Yogurt,0.42,37655
2023-01,Cheese,-0.08,53059
2023-07,Cheese,-0.04,35723
2023-05,Yogurt,0.03,39507
2023-05,Milk,0.19,34474
2023-03,Milk,0.12,49810
2023-12,Yogurt,-0.1,52073
2023-10,Yogurt,0.14,46666
2023-10,Milk,-0.06,35972
2023-06,ChocoMilk Deluxe,0.2,33533
2023-01,ChocoMilk Deluxe,-0.07,37406
2023-03,ChocoMilk Deluxe,0.01,42858
2023-03,Milk,-0.05,39268
2023-03,Milk,0.04,31816
2023-05,Yogurt,0.14,37989
2023-11,Cheese,0.18,35112
2023-01,ChocoMilk Deluxe,-0.01,32806
2023-08,Yogurt,0.05,56907
2023-04,Milk,0.03,42663
2023-09,Magic Yogurt,0.42,56604
2023-06,Milk,0.09,57735
2023-05,ChocoMilk Deluxe,0.1,36303
2023-01,Magic Yogurt,0.42,53803
2023-04,Milk,0.0,53581
2023-02,Yogurt,0.11,32439
2023-07,Milk,-0.08,42446
2023-01,Cheese,0.18,52324
2023-11,Milk,0.13,30946
2023-12,Magic Yogurt,0.42,32843
2023-08,Milk,-0.02,44385
2023-08,Yogurt,0.04,44166
2023-11,Yogurt,0.0,49232
2023-05,Milk,0.05,55413
2023-11,Cheese,0.16,49713
2023-04,Milk,0.12,46504
2023-03,Cheese,-0.1,45203
2023-02,Milk,0.01,47291
2023-11,Cheese,0.11,50199
2023-08,Yogurt,-0.0,57552
2023-03,Cheese,0.1,57560
2023-05,Yogurt,0.13,48756
2023-07,Cheese,0.16,38978
2023-05,Milk,-0.07,55802
2023-04,Cheese,0.08,32531
2023-08,Yogurt,0.19,53629
2023-12,ChocoMilk Deluxe,-0.07,48641
2023-07,Milk,0.05,44850
2023-06,Milk,0.03,41800
2023-09,Yogurt,-0.08,45050
2023-09,Cheese,-0.02,47801
2023-04,Yogurt,-0.04,59840
2023-06,Yogurt,0.08,43852
2023-02,Cheese,0.2,52888
2023-03,Milk,0.14,49155
2023-05,Milk,0.05,55940
2023-07,ChocoMilk Deluxe,0.12,58888
2023-11,Cheese,0.05,59736
2023-05,Milk,-0.03,42197
2023-08,Yogurt,0.01,52681
2023-01,Milk,0.13,38563
2023-07,Milk,-0.06,42625
2023-04,Yogurt,-0.05,42269
2023-01,Yogurt,0.03,35816
2023-02,ChocoMilk Deluxe,0.08,45746
2023-09,Milk,0.14,37787
2023-02,Cheese,-0.01,48432
2023-11,Milk,0.1,49258
2023-08,Yogurt,0.08,31656
2023-10,Cheese,-0.06,40055
2023-12,Yogurt,0.18,57767
2023-11,Yogurt,0.01,36932
2023-05,Milk,0.07,43114
2023-06,Cheese,-0.01,47239
2023-09,Cheese,0.19,35798
2023-02,Milk,0.06,42033
2023-01,Cheese,0.02,44091
2023-09,ChocoMilk Deluxe,0.05,31363
2023-02,ChocoMilk Deluxe,0.08,55784
2023-01,Yogurt,0.02,50805
2023-07,Milk,0.18,45809
2023-03,Yogurt,-0.01,38495
2023-05,Magic Yogurt,0.42,54982
2023-01,Yogurt,0.07,56933
2023-05,Milk,-0.04,42984
2023-04,Cheese,-0.09,43760
2023-10,Milk,0.09,48887
2023-12,Cheese,0.19,45263
2023-01,Cheese,0.09,49629
2023-03,Yogurt,0.03,56384
2023-02,Cheese,0.04,41443
2023-05,Milk,0.09,30548
2023-10,Yogurt,-0.04,43810
2023-05,Magic Yogurt,0.42,33279
2023-06,Milk,0.19,47923
2023-04,ChocoMilk Deluxe,0.18,55881
2023-08,ChocoMilk Deluxe,-0.08,45095
2023-07,Cheese,0.16,43698
2023-07,ChocoMilk Deluxe,-0.09,46504
2023-04,Yogurt,0.13,44667
2023-09,Milk,0.15,44322
2023-04,Cheese,0.01,46671
2023-08,Yogurt,0.19,35838
2023-09,ChocoMilk Deluxe,-0.03,41038
2023-06,ChocoMilk Deluxe,-0.08,36303
2023-07,Magic Yogurt,0.42,42423
2023-02,Magic Yogurt,0.42,38790
2023-05,Magic Yogurt,0.42,55385
2023-12,Yogurt,0.03,47457
2023-04,ChocoMilk Deluxe,-0.04,31842
2023-09,Milk,0.05,50860
2023-05,Milk,0.19,34444
2023-09,Cheese,0.19,35900
2023-07,Yogurt,0.12,50249
2023-11,Cheese,0.17,54304
2023-10,Milk,0.07,55579
2023-03,Milk,0.01,51389
2023-01,Yogurt,0.12,51535
2023-11,Cheese,0.15,32806
2023-06,Cheese,0.08,35480
2023-09,Yogurt,-0.05,48287
2023-10,ChocoMilk Deluxe,0.03,41606
2023-04,ChocoMilk Deluxe,-0.1,49933
2023-03,ChocoMilk Deluxe,-0.01,50183
2023-09,Magic Yogurt,0.42,33568
2023-06,ChocoMilk Deluxe,0.11,53734
2023-09,ChocoMilk Deluxe,-0.1,41157
2023-11,ChocoMilk Deluxe,-0.07,40138
2023-11,Yogurt,0.02,36003
2023-04,Cheese,-0.05,32857
2023-06,ChocoMilk Deluxe,0.03,47282
2023-05,ChocoMilk Deluxe,-0.02,35452
2023-03,Milk,-0.06,49752
2023-08,Milk,0.04,36008
2023-01,Yogurt,0.07,50532
2023-02,Cheese,-0.03,43892
2023-03,Milk,-0.07,32284
2023-12,Yogurt,-0.09,56821
2023-08,Yogurt,0.17,51868
2023-10,ChocoMilk Deluxe,-0.03,51461
2023-09,Milk,0.12,50170
2023-07,Milk,0.03,59243
2023-07,Milk,0.06,47918
2023-11,Milk,0.2,36608
2023-02,ChocoMilk Deluxe,-0.06,55607
2023-04,Yogurt,0.07,46042
2023-11,Yogurt,-0.05,35206
2023-03,Yogurt,-0.08,32641
2023-07,Cheese,-0.04,54312
2023-10,Cheese,0.12,58443
2023-02,Milk,-0.04,33823
2023-04,ChocoMilk Deluxe,-0.03,42128
2023-11,Magic Yogurt,0.42,59931
2023-06,Milk,0.06,40386
2023-03,Cheese,-0.09,39268
2023-12,Yogurt,0.04,40413
2023-01,Magic Yogurt,0.42,47343
2023-08,Cheese,-0.09,33135
2023-06,Cheese,0.13,41511
2023-04,Cheese,0.03,52618
2023-03,Milk,0.16,49623
2023-03,Milk,0.11,41701
2023-03,Yogurt,-0.02,48204
2023-01,Yogurt,-0.06,54305
2023-06,Cheese,0.1,59830
2023-05,Cheese,-0.02,39828
2023-07,Cheese,0.09,32768
2023-12,Milk,-0.1,31923
2023-06,Milk,0.02,31573
2023-11,ChocoMilk Deluxe,0.15,33377
2023-04,Yogurt,-0.01,57764
2023-11,Milk,0.19,54881
2023-01,Cheese,-0.1,46263
2023-01,Milk,-0.03,53835
2023-01,Milk,-0.06,44149
2023-08,Milk,-0.1,37670
2023-05,Milk,-0.02,58974
2023-12,Magic Yogurt,0.42,32506
2023-12,Cheese,0.17,53157
2023-05,Milk,-0.0,58261
2023-12,Yogurt,-0.1,55000
2023-02,Cheese,0.13,47862
2023-09,Yogurt,0.04,37384
2023-02,ChocoMilk Deluxe,-0.06,37364
2023-09,Milk,0.11,57140
2023-10,Yogurt,-0.03,57803
2023-10,Milk,0.14,52300
2023-10,Yogurt,0.1,52022
2023-08,ChocoMilk Deluxe,0.06,30749
2023-04,Cheese,0.12,59528
2023-12,Milk,0.01,40767
2023-07,Cheese,-0.1,31842
2023-11,Milk,0.15,30033
2023-02,Milk,-0.04,36043
2023-10,Milk,0.0,49020
2023-02,Yogurt,0.19,35721
2023-04,Yogurt,0.07,53372
2023-08,Milk,0.02,51241
2023-09,Cheese,0.06,50345
2023-12,Magic Yogurt,0.42,52228
2023-05,Cheese,0.19,53742
2023-12,Milk,0.09,38410
2023-02,Cheese,0.13,54490
2023-01,Cheese,-0.05,58812
2023-03,Milk,0.03,57251
2023-02,Yogurt,0.14,58013
2023-04,Yogurt,-0.02,34438
2023-10,Yogurt,0.05,40363
2023-11,Milk,0.11,58378
2023-02,Yogurt,0.08,43815
2023-10,Milk,0.14,54369
2023-12,Cheese,0.06,36854
2023-01,Magic Yogurt,0.42,43542
2023-03,Yogurt,-0.04,43684
2023-06,Yogurt,-0.03,46558
2023-05,Cheese,0.1,58077
2023-03,Cheese,-0.05,52117
2023-02,Yogurt,0.17,33539
2023-05,Yogurt,-0.1,50954
2023-07,Milk,0.02,42865
2023-07,Cheese,0.04,34043
2023-06,Yogurt,0.17,47019
2023-05,Milk,0.09,54947
2023-12,Cheese,0.13,50943
2023-03,Milk,-0.02,37218
2023-01,ChocoMilk Deluxe,-0.08,41628
2023-05,Yogurt,-0.01,59306
2023-07,Milk,0.17,59636
2023-11,Milk,0.02,47881
2023-07,Cheese,-0.04,48303
2023-04,Cheese,0.15,39005
2023-07,Cheese,0.12,48563
2023-06,ChocoMilk Deluxe,0.1,47623
2023-07,Yogurt,0.19,48693
2023-12,Cheese,-0.07,53428
2023-03,Yogurt,0.19,35806
2023-08,Milk,0.06,55133
2023-12,Yogurt,0.01,32835
2023-04,Milk,-0.09,32597
2023-10,Cheese,0.17,43635
2023-12,Yogurt,0.02,35515
2023-05,Milk,0.17,41275
2023-11,Cheese,0.13,33194
2023-10,Yogurt,-0.09,40614
2023-06,Yogurt,0.2,49317
2023-06,Milk,0.05,49890
2023-03,Yogurt,-0.03,30666
2023-01,Cheese,0.2,46362
2023-11,Yogurt,0.02,53069
2023-06,Milk,0.05,32884
2023-03,Cheese,0.16,58752
2023-10,Yogurt,0.1,41763
2023-05,ChocoMilk Deluxe,-0.1,34423
2023-12,Cheese,0.1,45996
2023-04,ChocoMilk Deluxe,-0.01,36172
2023-06,Yogurt,-0.07,34758
2023-04,Milk,0.02,41000
2023-04,Cheese,-0.07,43789
2023-11,Milk,-0.06,51783
2023-02,Milk,0.03,54651
2023-04,ChocoMilk Deluxe,0.0,41978
2023-09,ChocoMilk Deluxe,-0.0,33394
2023-06,Cheese,0.03,52842
2023-10,Yogurt,0.16,32289
2023-10,Milk,0.08,54704
2023-02,Milk,-0.06,31061
2023-08,Cheese,-0.05,56215
2023-06,Milk,-0.01,54455
2023-08,ChocoMilk Deluxe,-0.0,41599
2023-05,Yogurt,0.15,33683
2023-12,Milk,-0.1,57556
2023-01,Yogurt,-0.02,51564
2023-10,ChocoMilk Deluxe,0.08,35274
2023-05,Cheese,0.09,40980
2023-10,Cheese,-0.1,55577
2023-11,ChocoMilk Deluxe,0.13,44653
2023-07,Milk,0.02,41503
2023-08,Yogurt,-0.08,58227
2023-02,Milk,0.04,56108
2023-11,Cheese,-0.02,37624
2023-11,Cheese,-0.05,43795
2023-08,ChocoMilk Deluxe,0.13,43450
2023-04,Cheese,0.15,33190
2023-03,Milk,0.01,58342
2023-02,Cheese,0.01,40996
2023-06,Yogurt,-0.03,35023
2023-05,Milk,-0.06,34511
2023-04,Cheese,-0.01,53413
2023-03,ChocoMilk Deluxe,0.11,42210
2023-02,Milk,-0.0,49451
2023-08,Milk,0.13,58807
2023-03,Cheese,0.03,35960
2023-01,Cheese,-0.01,53791
2023-02,Milk,0.06,46380
2023-10,ChocoMilk Deluxe,0.07,54651
2023-02,ChocoMilk Deluxe,0.17,55761
2023-10,Yogurt,-0.08,58049
2023-09,Milk,0.02,47047
2023-04,Milk,0.06,42143
2023-10,ChocoMilk Deluxe,0.01,31806
2023-04,Cheese,-0.04,39833
2023-08,ChocoMilk Deluxe,-0.07,52723
2023-02,Milk,0.17,40196
2023-10,ChocoMilk Deluxe,-0.05,37621
2023-10,Milk,0.19,30709
2023-04,Milk,0.0,54616
2023-04,Cheese,0.13,33571
2023-12,Cheese,0.07,58126
2023-03,Cheese,-0.03,57022
2023-03,Cheese,0.13,37825
2023-10,ChocoMilk Deluxe,0.08,34782
2023-08,Milk,0.19,33011
2023-01,Yogurt,0.11,57668
2023-12,Milk,-0.07,55597
2023-05,Yogurt,0.17,51369
2023-09,Cheese,-0.09,34816
2023-07,Cheese,-0.08,40369
2023-07,Cheese,0.06,31752
2023-06,Yogurt,0.11,38771
2023-09,Milk,0.16,51740
2023-05,Milk,-0.08,50318
2023-04,Cheese,0.03,54686
2023-07,ChocoMilk Deluxe,0.11,53694
2023-11,Magic Yogurt,0.42,36574
2023-06,Yogurt,0.07,50103
2023-11,Milk,0.11,36461
2023-12,Yogurt,0.06,32812
2023-04,Cheese,0.04,56971
2023-05,Yogurt,-0.02,56351
2023-08,Milk,-0.08,44401
2023-05,ChocoMilk Deluxe,0.18,53416
2023-02,Cheese,-0.08,39092
2023-07,Milk,-0.04,46067
2023-06,Yogurt,0.12,52642
2023-12,Yogurt,0.15,53764
2023-11,ChocoMilk Deluxe,0.16,40003
2023-08,Cheese,-0.01,45509
2023-08,ChocoMilk Deluxe,0.12,57992
2023-03,Cheese,-0.04,58745
2023-10,ChocoMilk Deluxe,0.17,35442
2023-04,Magic Yogurt,0.42,52057
2023-10,Yogurt,0.12,39325
2023-10,ChocoMilk Deluxe,0.11,40074
2023-08,Yogurt,0.15,47742
2023-12,Cheese,-0.09,46507
2023-09,ChocoMilk Deluxe,0.15,58344
2023-11,Yogurt,0.15,47582
2023-05,Milk,0.06,44589
2023-03,Cheese,0.11,51549
2023-08,ChocoMilk Deluxe,-0.04,30343
2023-08,Cheese,0.17,32181
2023-04,Milk,0.09,47244
2023-11,Cheese,0.17,50785
2023-06,ChocoMilk Deluxe,0.08,37803
2023-05,ChocoMilk Deluxe,0.17,42292
2023-10,ChocoMilk Deluxe,0.08,55674
2023-01,ChocoMilk Deluxe,0.16,35338
2023-12,Cheese,0.19,46668
2023-09,ChocoMilk Deluxe,-0.05,50981
2023-02,Yogurt,0.13,42965
2023-05,Milk,0.17,54005
2023-07,Yogurt,0.03,55627
2023-12,ChocoMilk Deluxe,0.13,58907
2023-08,Milk,-0.03,47383
2023-03,Magic Yogurt,0.42,32021
2023-12,Milk,-0.08,43776
2023-09,ChocoMilk Deluxe,0.1,34993
2023-11,Milk,0.14,51796
2023-07,Yogurt,0.05,33366
2023-06,Milk,0.14,31875
2023-07,Milk,0.19,43354
2023-10,Milk,0.17,33687
2023-03,Milk,0.14,32486
2023-05,Milk,-0.01,42167
2023-08,Milk,0.1,52840
2023-03,ChocoMilk Deluxe,0.09,58058
2023-02,Cheese,0.12,57517
2023-10,ChocoMilk Deluxe,0.13,39443
2023-03,Yogurt,0.16,58554
2023-01,Milk,0.02,48324
2023-12,Cheese,0.04,47260
2023-01,Milk,0.16,58151
2023-01,Cheese,-0.09,30331
2023-08,Yogurt,0.1,42204
2023-01,Yogurt,-0.08,47125
2023-09,Milk,-0.04,31543
2023-11,Cheese,0.14,45280
2023-11,Magic Yogurt,0.42,49168
2023-02,Cheese,0.13,44442
2023-06,Yogurt,0.11,35953
2023-11,Milk,0.04,53946
2023-04,Cheese,-0.02,47267
2023-12,Milk,-0.1,46726
2023-10,Milk,-0.08,50483
2023-04,ChocoMilk Deluxe,0.02,34641
2023-09,Cheese,0.03,43032
2023-04,Milk,0.09,49544
2023-02,ChocoMilk Deluxe,-0.01,53785
2023-01,Yogurt,0.05,30974
2023-02,ChocoMilk Deluxe,0.2,47367
2023-05,Cheese,-0.05,58539
2023-05,ChocoMilk Deluxe,-0.0,44981
2023-08,Milk,0.2,39723
2023-04,Cheese,0.16,33162
2023-05,Milk,-0.04,58780
2023-05,Cheese,0.06,36034
2023-06,Cheese,0.14,50663
2023-09,Yogurt,-0.03,45194
2023-09,Cheese,-0.08,35881
2023-01,Yogurt,0.14,40475
2023-06,Milk,-0.09,54080
2023-10,Cheese,0.03,59785
2023-05,Yogurt,0.07,55701
2023-12,ChocoMilk Deluxe,-0.09,55241
2023-02,Milk,0.07,57706
2023-06,Magic Yogurt,0.42,55249
2023-09,Milk,0.15,45775
2023-08,Magic Yogurt,0.42,40595
2023-07,Cheese,0.11,37696
2023-07,Milk,0.14,32785
2023-10,ChocoMilk Deluxe,0.13,56790
2023-05,Milk,0.07,47735
2023-08,Cheese,0.12,47869
2023-06,ChocoMilk Deluxe,0.12,50971
2023-09,Cheese,0.12,40716
2023-06,Cheese,0.19,44762
2023-11,ChocoMilk Deluxe,0.06,50136
2023-12,Cheese,0.09,30992
2023-01,Cheese,0.16,33286
2023-01,Yogurt,0.09,38752
2023-03,Yogurt,0.04,54431
2023-02,Milk,0.12,41740
2023-06,Milk,0.0,45480
2023-10,Yogurt,0.11,47848
2023-10,Yogurt,0.0,38593
2023-01,Cheese,-0.08,57868
2023-10,Yogurt,0.02,49089
2023-07,Yogurt,0.09,30728
2023-12,Milk,0.19,53932
2023-02,Cheese,0.05,46068
2023-04,Cheese,-0.01,45605
2023-09,Yogurt,-0.03,37279
2023-10,Cheese,0.11,35960
2023-11,Milk,0.1,45322
2023-08,Yogurt,0.18,30219
2023-10,Cheese,0.03,32201
2023-04,Cheese,-0.03,39940
2023-08,ChocoMilk Deluxe,-0.02,54332
2023-04,Cheese,-0.07,35718
2023-02,ChocoMilk Deluxe,-0.06,43886
2023-12,Milk,-0.03,38092
2023-03,Cheese,0.1,35415
2023-10,Milk,0.2,44115
2023-02,Yogurt,0.02,52895
2023-11,Milk,-0.08,34101
2023-11,Cheese,0.03,41861
2023-02,Cheese,0.12,43360
2023-10,Milk,0.09,44942
2023-06,ChocoMilk Deluxe,-0.06,50763
2023-04,Milk,0.04,35899
2023-12,ChocoMilk Deluxe,-0.1,40278
2023-10,Cheese,0.09,30126
2023-02,Milk,0.07,47860
2023-01,Milk,0.19,35080
2023-04,Cheese,0.11,35468
2023-04,Milk,0.14,53844
2023-02,ChocoMilk Deluxe,-0.05,44166
2023-07,Cheese,-0.06,44006
2023-03,Yogurt,0.19,42761
2023-10,Cheese,-0.02,37455
2023-10,Yogurt,0.01,40364
2023-03,Yogurt,0.07,57581
2023-11,Yogurt,-0.06,54189
2023-12,Cheese,-0.01,37442
