Month,Product_Type,Region,Sales_Amount
2023-10,Yogurt,North,10957
2023-07,Milk,East,7915
2023-12,Milk,East,19430
2023-04,Yogurt,West,10480
2023-09,Milk,South,18200
2023-04,Cheese,South,23736
2023-07,Milk,South,7136
2023-05,ChocoMilk Deluxe,West,273130
2023-05,ChocoMilk Deluxe,South,140730
2023-06,Milk,West,15422
2023-08,Yogurt,West,14756
2023-05,Milk,South,6302
2023-03,Milk,West,22894
2023-06,Cheese,West,30394
2023-12,ChocoMilk Deluxe,East,153850
2023-02,Milk,North,20924
2023-12,Yogurt,West,11044
2023-12,ChocoMilk Deluxe,North,158030
2023-08,Cheese,South,22932
2023-08,ChocoMilk Deluxe,East,124750
2023-03,ChocoMilk Deluxe,East,84910
2023-12,Yogurt,West,25359
2023-08,Cheese,East,23733
2023-09,Yogurt,North,16390
2023-05,ChocoMilk Deluxe,West,234330
2023-05,Yogurt,East,8343
2023-06,Milk,South,20064
2023-07,ChocoMilk Deluxe,West,148680
2023-03,ChocoMilk Deluxe,East,72290
2023-05,Cheese,West,15575
2023-01,Yogurt,South,12394
2023-11,Cheese,West,20000
2023-10,Milk,North,18674
2023-05,Cheese,North,28036
2023-04,Milk,East,21448
2023-01,Yogurt,North,15144
2023-07,Yogurt,North,13781
2023-01,Milk,West,6633
2023-08,Milk,West,11085
2023-10,Milk,East,20573
2023-12,Yogurt,North,5643
2023-02,Milk,South,14593
2023-10,Milk,East,24429
2023-12,ChocoMilk Deluxe,South,121770
2023-05,Cheese,North,20147
2023-06,Yogurt,East,9846
2023-09,Cheese,South,16760
2023-07,Milk,East,19632
2023-06,Milk,West,30268
2023-05,Yogurt,West,17668
2023-06,Cheese,South,23773
2023-11,Cheese,West,13856
2023-04,Yogurt,West,25135
2023-01,Cheese,South,30201
2023-12,Milk,East,8644
2023-09,ChocoMilk Deluxe,South,270940
2023-11,Cheese,West,7798
2023-05,ChocoMilk Deluxe,East,285070
2023-08,ChocoMilk Deluxe,West,83060
2023-07,Milk,North,31344
2023-08,ChocoMilk Deluxe,South,232000
2023-01,ChocoMilk Deluxe,South,172780
2023-09,ChocoMilk Deluxe,South,189650
2023-01,Yogurt,South,12506
2023-03,ChocoMilk Deluxe,North,261010
2023-08,Yogurt,East,39115
2023-12,ChocoMilk Deluxe,East,252240
2023-11,Yogurt,East,32838
2023-01,ChocoMilk Deluxe,North,136140
2023-01,Cheese,North,27548
2023-06,Yogurt,East,10135
2023-05,ChocoMilk Deluxe,East,218380
2023-11,Cheese,North,11565
2023-06,Milk,West,7300
2023-03,Milk,North,22654
2023-10,ChocoMilk Deluxe,South,51580
2023-12,ChocoMilk Deluxe,East,221410
2023-10,Cheese,West,7284
2023-06,ChocoMilk Deluxe,East,192960
2023-02,Milk,West,13908
2023-08,Milk,East,27164
2023-12,Yogurt,East,30807
2023-06,Cheese,East,23869
2023-04,Cheese,South,22277
2023-04,Yogurt,North,12722
2023-11,Milk,West,11711
2023-07,Yogurt,South,16370
2023-03,Cheese,South,19813
2023-11,ChocoMilk Deluxe,East,197950
2023-03,ChocoMilk Deluxe,West,159960
2023-06,Yogurt,West,17652
2023-09,Milk,West,27951
2023-01,ChocoMilk Deluxe,West,50930
2023-05,Milk,West,28810
2023-01,Milk,South,11377
2023-01,Milk,West,6943
2023-03,ChocoMilk Deluxe,South,164780
2023-03,ChocoMilk Deluxe,West,75170
2023-04,ChocoMilk Deluxe,East,174420
2023-03,Yogurt,South,11113
2023-06,Milk,South,21569
2023-12,ChocoMilk Deluxe,West,98280
2023-04,Cheese,West,15428
2023-08,Cheese,North,15565
2023-01,Milk,East,8332
2023-08,Milk,East,32318
2023-11,ChocoMilk Deluxe,South,78890
2023-01,Milk,East,16580
2023-11,Milk,North,11493
2023-01,Yogurt,West,24864
2023-07,Milk,West,25427
2023-01,Milk,West,22092
2023-09,ChocoMilk Deluxe,South,156330
2023-08,Cheese,North,12264
2023-01,Yogurt,South,19913
2023-02,Cheese,South,8100
2023-02,Milk,East,17024
2023-02,Yogurt,East,10371
2023-06,Milk,South,31347
2023-04,Milk,North,16898
2023-08,Milk,South,26823
2023-01,Milk,South,23635
2023-10,Cheese,South,22945
2023-04,Milk,West,18802
2023-10,Milk,West,4940
2023-11,ChocoMilk Deluxe,North,124180
2023-05,Milk,East,24387
2023-09,Milk,East,27040
2023-05,Yogurt,North,9440
2023-11,ChocoMilk Deluxe,East,132960
2023-03,Milk,South,13708
2023-11,Milk,West,19938
2023-04,Cheese,West,18445
2023-10,Cheese,East,7150
2023-07,Milk,East,16099
2023-01,Milk,North,18440
2023-11,Milk,North,22836
2023-06,Milk,South,24345
2023-08,Milk,South,4879
2023-01,Yogurt,East,38526
2023-08,Milk,North,32147
2023-07,Cheese,West,16167
2023-01,Cheese,North,12943
2023-09,Milk,South,18056
2023-11,ChocoMilk Deluxe,East,131130
2023-03,ChocoMilk Deluxe,East,286810
2023-02,Milk,North,8614
2023-07,Milk,North,23638
2023-11,Yogurt,North,25838
2023-03,Milk,North,5152
2023-01,ChocoMilk Deluxe,South,208020
2023-10,Milk,South,29214
2023-03,Yogurt,North,16340
2023-06,Milk,East,32976
2023-03,Cheese,West,28270
2023-05,Milk,West,17264
2023-09,Yogurt,South,13251
2023-07,Yogurt,North,11463
2023-02,ChocoMilk Deluxe,North,263770
2023-01,Cheese,West,19853
2023-07,Yogurt,East,16960
2023-04,Cheese,West,20526
2023-11,Yogurt,East,41694
2023-07,Milk,West,27276
2023-06,Yogurt,North,28591
2023-07,ChocoMilk Deluxe,South,269510
2023-04,ChocoMilk Deluxe,South,183500
2023-03,Cheese,East,14666
2023-12,Milk,South,7673
2023-05,ChocoMilk Deluxe,South,270560
2023-03,ChocoMilk Deluxe,South,277000
2023-03,Cheese,West,14953
2023-04,ChocoMilk Deluxe,North,108490
2023-08,ChocoMilk Deluxe,West,150900
2023-02,Cheese,North,17456
2023-04,Yogurt,South,7082
2023-11,Yogurt,West,10282
2023-03,Yogurt,North,9452
2023-07,Milk,West,17581
2023-02,Cheese,East,7921
2023-01,Milk,West,31171
2023-10,Yogurt,South,25886
2023-01,ChocoMilk Deluxe,West,276430
2023-06,Yogurt,South,22578
2023-03,Milk,East,8444
2023-07,ChocoMilk Deluxe,South,229920
2023-08,Milk,South,12968
2023-05,ChocoMilk Deluxe,South,177050
2023-05,Yogurt,West,29482
2023-12,Yogurt,East,9733
2023-02,Yogurt,West,6690
2023-08,Milk,North,19662
2023-10,Cheese,West,10843
2023-01,Milk,North,8738
2023-10,Yogurt,South,17261
2023-09,Cheese,North,15239
2023-01,Yogurt,South,11950
2023-01,ChocoMilk Deluxe,East,144030
2023-01,Cheese,East,27888
2023-07,Yogurt,South,14288
2023-04,ChocoMilk Deluxe,South,50950
2023-12,Milk,South,24963
2023-07,ChocoMilk Deluxe,North,285310
2023-05,Milk,East,18871
2023-12,Cheese,South,19834
2023-07,ChocoMilk Deluxe,North,203630
2023-10,ChocoMilk Deluxe,South,255300
2023-07,Cheese,East,30445
2023-04,Milk,West,7726
2023-02,ChocoMilk Deluxe,East,229670
2023-08,ChocoMilk Deluxe,West,295270
2023-02,Yogurt,East,26130
2023-09,Milk,South,24447
2023-05,Yogurt,East,43698
2023-09,Milk,South,31831
2023-09,ChocoMilk Deluxe,North,95810
2023-08,Cheese,West,9763
2023-08,Yogurt,West,29662
2023-04,Milk,North,12836
2023-04,Cheese,West,24874
2023-02,Yogurt,North,27328
2023-04,Cheese,South,28152
2023-04,ChocoMilk Deluxe,East,88770
2023-06,Yogurt,West,7496
2023-03,Milk,East,28596
2023-02,Yogurt,South,8098
2023-08,Yogurt,West,18636
2023-02,Cheese,North,18562
2023-08,Cheese,North,28009
2023-07,Milk,West,17779
2023-03,Cheese,South,23429
2023-06,Cheese,East,15599
2023-06,ChocoMilk Deluxe,East,92480
2023-10,Yogurt,East,11319
2023-05,Cheese,West,20189
2023-08,Yogurt,East,7617
2023-11,Yogurt,North,16309
2023-12,Cheese,East,23239
2023-05,Milk,South,28623
2023-07,Yogurt,East,31398
2023-06,Milk,North,9530
2023-11,ChocoMilk Deluxe,East,124400
2023-07,Cheese,East,21295
2023-09,Yogurt,West,9625
2023-03,Yogurt,South,12203
2023-10,Milk,East,10739
2023-07,Cheese,East,9122
2023-10,Yogurt,West,10208
2023-03,ChocoMilk Deluxe,South,99720
2023-02,Yogurt,South,12827
2023-12,ChocoMilk Deluxe,West,193660
2023-07,Milk,South,23909
2023-04,Milk,South,25351
2023-01,Yogurt,North,23788
2023-06,Cheese,East,30241
2023-11,Cheese,East,9389
2023-06,Yogurt,North,22592
2023-06,ChocoMilk Deluxe,South,282040
2023-02,Milk,East,14407
2023-01,Milk,South,29120
2023-03,ChocoMilk Deluxe,South,135020
2023-12,Milk,West,15061
2023-02,Cheese,North,12278
2023-06,Yogurt,West,25069
2023-12,Milk,North,17168
2023-06,Milk,South,17618
2023-05,Cheese,East,27878
2023-10,Milk,South,20047
2023-10,Yogurt,East,13461
2023-05,Milk,South,22841
2023-09,Milk,South,23156
2023-05,Yogurt,East,31644
2023-10,ChocoMilk Deluxe,West,216790
2023-06,ChocoMilk Deluxe,North,197430
2023-11,ChocoMilk Deluxe,North,115020
2023-04,Cheese,South,22129
2023-10,Milk,East,19713
2023-01,Yogurt,North,6888
2023-04,Cheese,East,30514
2023-02,Yogurt,West,18012
2023-10,Milk,West,7725
2023-03,Cheese,North,20654
2023-07,Cheese,East,22763
2023-07,Milk,South,18461
2023-01,Yogurt,West,28131
2023-08,Yogurt,East,39123
2023-07,Milk,South,13323
2023-01,ChocoMilk Deluxe,North,166510
2023-08,Cheese,East,19341
2023-02,ChocoMilk Deluxe,West,276190
2023-08,Yogurt,North,18000
2023-03,Yogurt,North,29872
2023-10,ChocoMilk Deluxe,South,65120
2023-07,ChocoMilk Deluxe,West,202870
2023-06,Milk,West,10465
2023-05,Milk,East,6037
2023-11,Cheese,South,16223
2023-10,Cheese,East,20290
2023-11,Yogurt,North,6603
2023-02,Yogurt,North,10028
2023-02,Cheese,East,29181
2023-12,Cheese,West,19552
2023-01,Yogurt,West,13278
2023-09,Cheese,North,15632
2023-11,Yogurt,North,28959
2023-08,Cheese,South,28578
2023-08,Cheese,North,15355
2023-01,ChocoMilk Deluxe,North,274820
2023-05,Cheese,North,29531
2023-12,Yogurt,East,16401
2023-06,Cheese,North,17473
2023-02,Cheese,South,28467
2023-10,ChocoMilk Deluxe,South,256100
2023-05,Yogurt,South,10021
2023-06,ChocoMilk Deluxe,South,123530
2023-09,ChocoMilk Deluxe,North,145820
2023-10,Milk,South,19703
2023-01,ChocoMilk Deluxe,East,195140
2023-10,Milk,East,15110
2023-03,Milk,West,14002
2023-12,Yogurt,West,11549
2023-09,Cheese,North,28275
2023-01,ChocoMilk Deluxe,West,161000
2023-01,Cheese,East,17102
2023-01,Cheese,East,6230
2023-07,Milk,North,26456
2023-05,Cheese,West,11843
2023-06,Milk,North,21113
2023-08,Milk,South,21412
2023-02,Yogurt,South,7101
2023-02,ChocoMilk Deluxe,West,156600
2023-03,Cheese,North,9041
2023-03,Milk,East,18342
2023-03,Milk,North,29961
2023-04,Milk,South,18802
2023-03,Milk,North,18402
2023-02,Cheese,North,15634
2023-09,Yogurt,West,26346
2023-06,Milk,East,13588
2023-03,Milk,North,23683
2023-09,ChocoMilk Deluxe,South,82840
2023-04,Yogurt,North,8641
2023-04,Milk,East,11606
2023-08,Yogurt,North,24084
2023-07,Yogurt,East,25747
2023-07,Yogurt,North,19547
2023-10,ChocoMilk Deluxe,West,78600
2023-07,Cheese,East,30508
2023-10,Yogurt,North,12333
2023-11,ChocoMilk Deluxe,North,185430
2023-05,Yogurt,North,23456
2023-07,ChocoMilk Deluxe,North,125660
2023-04,Cheese,North,19799
2023-08,ChocoMilk Deluxe,South,89160
2023-09,ChocoMilk Deluxe,West,264140
2023-12,Yogurt,South,5047
2023-03,Milk,North,30336
2023-07,ChocoMilk Deluxe,East,71070
2023-12,ChocoMilk Deluxe,East,116160
2023-10,Cheese,South,14782
2023-09,Milk,South,29651
2023-01,ChocoMilk Deluxe,South,201550
2023-02,Yogurt,West,6877
2023-07,Cheese,West,21686
2023-02,ChocoMilk Deluxe,East,88610
2023-07,Cheese,South,22896
2023-01,ChocoMilk Deluxe,West,277100
2023-03,Yogurt,South,15303
2023-05,ChocoMilk Deluxe,South,196560
2023-12,Cheese,West,10107
2023-11,ChocoMilk Deluxe,North,149340
2023-06,Yogurt,North,20266
2023-09,Cheese,South,10069
2023-09,Cheese,East,29458
2023-03,Yogurt,West,18837
2023-08,Yogurt,North,8489
2023-04,ChocoMilk Deluxe,West,96670
2023-07,Yogurt,West,23072
2023-06,ChocoMilk Deluxe,South,76130
2023-08,Yogurt,North,11910
2023-06,Milk,West,32555
2023-04,Milk,East,20813
2023-02,Milk,South,32383
2023-07,Milk,South,16857
2023-11,Cheese,North,19302
2023-11,Yogurt,South,27532
2023-04,Cheese,North,28889
2023-09,Yogurt,West,7720
2023-09,Cheese,East,13576
2023-07,Milk,North,14042
2023-05,Milk,West,23784
2023-03,Yogurt,West,24115
2023-03,Milk,West,28893
2023-09,Cheese,South,18433
2023-09,Milk,East,35864
2023-12,Yogurt,East,36093
2023-11,Yogurt,East,20566
2023-04,Cheese,North,13194
2023-11,Milk,East,13395
2023-01,Milk,West,13803
2023-10,Cheese,South,9431
2023-05,ChocoMilk Deluxe,East,295900
2023-08,Milk,West,22443
2023-10,Milk,East,18635
2023-04,Milk,North,6976
2023-10,Yogurt,West,16173
2023-10,ChocoMilk Deluxe,North,165320
2023-04,Milk,South,7629
2023-12,Yogurt,South,8170
2023-09,Cheese,North,16427
2023-09,ChocoMilk Deluxe,East,104870
2023-07,Cheese,North,16117
2023-10,Milk,West,19388
2023-08,Yogurt,North,11153
2023-12,ChocoMilk Deluxe,North,105580
2023-12,ChocoMilk Deluxe,South,167980
2023-04,Yogurt,West,11422
2023-08,Milk,South,10571
2023-06,Cheese,West,26212
2023-03,Yogurt,South,5515
2023-07,Cheese,South,14605
2023-03,Yogurt,East,31960
2023-11,Milk,South,15760
2023-07,Milk,South,24220
2023-05,Yogurt,East,15006
2023-04,Milk,West,8463
2023-03,Cheese,East,31281
2023-08,Yogurt,North,9511
2023-04,Milk,East,28485
2023-08,ChocoMilk Deluxe,East,119690
2023-10,Milk,South,33798
2023-03,Yogurt,South,21189
2023-10,Milk,South,11913
2023-09,Milk,West,25365
2023-06,ChocoMilk Deluxe,South,230230
2023-05,Yogurt,East,27487
2023-05,Milk,West,13632
2023-03,Milk,South,19036
2023-02,ChocoMilk Deluxe,West,151700
2023-06,Cheese,South,16763
2023-11,Cheese,North,23414
2023-01,Milk,East,15079
2023-07,ChocoMilk Deluxe,East,192250
2023-05,Milk,East,15948
2023-04,Cheese,North,8023
2023-09,Cheese,East,16417
2023-10,ChocoMilk Deluxe,East,129720
2023-01,Cheese,West,22198
2023-11,Cheese,West,24210
2023-04,Cheese,South,27215
2023-03,Cheese,East,22486
2023-06,ChocoMilk Deluxe,South,220300
2023-05,Yogurt,West,21710
2023-07,Milk,North,34697
2023-01,Yogurt,West,15996
2023-05,Yogurt,South,16827
2023-02,Yogurt,North,9533
2023-02,Cheese,North,10870
2023-11,Milk,North,10019
2023-11,Milk,South,20060
2023-02,Milk,North,13825
2023-09,Cheese,West,20687
2023-10,ChocoMilk Deluxe,West,295810
2023-03,ChocoMilk Deluxe,South,169770
2023-04,Milk,West,6202
2023-05,Yogurt,South,29883
2023-04,ChocoMilk Deluxe,South,291850
2023-04,Cheese,North,21281
2023-05,Cheese,South,20507
2023-10,Yogurt,West,22827
2023-09,Cheese,South,23716
2023-12,Milk,North,13650
2023-09,Cheese,South,28223
2023-06,Cheese,North,27250
2023-11,Yogurt,North,29172
2023-12,Cheese,North,18504
2023-03,ChocoMilk Deluxe,South,233040
2023-06,Milk,South,6371
2023-10,Cheese,East,13620
2023-04,Yogurt,East,30915
2023-03,Yogurt,East,16788
2023-06,ChocoMilk Deluxe,North,83820
2023-11,Yogurt,West,10158
2023-06,Yogurt,East,15853
2023-02,Yogurt,South,17033
2023-09,Milk,North,23447
2023-08,Yogurt,North,20344
2023-06,Milk,South,5273
2023-01,Cheese,East,7928
2023-12,Milk,East,26102
2023-02,ChocoMilk Deluxe,West,292820
2023-04,ChocoMilk Deluxe,South,245780
2023-07,Milk,South,19829
2023-09,Yogurt,East,23613
2023-10,ChocoMilk Deluxe,West,143820
2023-05,Yogurt,West,14674
2023-10,Yogurt,South,22922
2023-02,Milk,East,8089
2023-11,Milk,South,15533
2023-11,Cheese,East,23575
2023-11,ChocoMilk Deluxe,South,177700
2023-01,Yogurt,North,27643
2023-10,ChocoMilk Deluxe,North,193570
2023-01,Cheese,West,24567
2023-05,Yogurt,North,25064
2023-07,Yogurt,South,21716
2023-09,Yogurt,East,42900
2023-09,ChocoMilk Deluxe,East,106280
2023-08,Milk,East,22248
2023-01,Milk,North,6868
2023-05,Cheese,North,12719
2023-06,Milk,East,21447
2023-06,Milk,South,29360
2023-04,Cheese,South,8665
2023-01,Milk,West,34292
2023-03,Yogurt,East,9289
2023-10,Yogurt,East,35092
2023-04,Cheese,South,11706
2023-04,Milk,East,20724
2023-04,Yogurt,West,19612
2023-05,Cheese,South,25007
2023-11,Milk,South,20213
2023-09,Yogurt,North,16973
2023-04,Cheese,West,13388
2023-09,Milk,North,23547
2023-09,Milk,West,28989
2023-01,Cheese,North,22560
2023-05,ChocoMilk Deluxe,East,98860
2023-09,Cheese,South,14783
2023-04,ChocoMilk Deluxe,East,234390
2023-05,Cheese,East,31341
2023-04,ChocoMilk Deluxe,West,189620
2023-02,ChocoMilk Deluxe,West,270720
2023-10,Milk,West,14277
2023-02,Milk,East,7328
2023-02,Milk,South,24337
2023-01,Milk,North,19085
2023-03,Cheese,West,24381
2023-11,Yogurt,South,8348
2023-10,ChocoMilk Deluxe,South,229700
2023-01,Cheese,West,11009
2023-04,Yogurt,East,29605
2023-01,Yogurt,East,19585
2023-04,Cheese,North,15457
2023-03,Yogurt,South,29083
2023-09,Yogurt,North,18790
2023-01,Yogurt,East,23554
2023-08,Milk,East,23676
2023-11,Cheese,North,15868
2023-09,Yogurt,North,12415
2023-12,Milk,South,8431
2023-07,Yogurt,North,29623
2023-01,Milk,North,26204
2023-04,Cheese,South,22323
2023-10,Milk,East,21698
2023-01,Milk,South,20312
2023-04,Milk,East,21430
2023-03,ChocoMilk Deluxe,East,224940
2023-02,Milk,North,4944
2023-01,Milk,West,20081
2023-06,Yogurt,North,25728
2023-12,Cheese,West,15240
2023-07,Milk,West,9956
2023-06,Cheese,North,17246
2023-09,Milk,North,21693
2023-12,Cheese,North,17556
2023-09,Yogurt,West,14921
2023-02,Milk,East,9598
2023-02,ChocoMilk Deluxe,West,112490
2023-09,Milk,South,13952
2023-01,ChocoMilk Deluxe,North,193710
2023-05,Yogurt,West,13887
2023-01,Milk,West,21432
2023-07,Milk,East,29555
2023-09,ChocoMilk Deluxe,North,178620
2023-06,Yogurt,South,16646
2023-02,Milk,East,21490
2023-06,Milk,West,24086
2023-09,ChocoMilk Deluxe,West,74930
2023-03,Cheese,South,7891
2023-09,Milk,West,14036
2023-08,ChocoMilk Deluxe,West,52530
2023-12,Cheese,North,23459
2023-07,Cheese,East,22672
2023-08,Yogurt,South,21813
2023-10,ChocoMilk Deluxe,North,229610
2023-06,Milk,North,31431
2023-03,ChocoMilk Deluxe,East,121980
2023-07,ChocoMilk Deluxe,North,98740
2023-04,Milk,West,8772
2023-11,Cheese,South,18970
2023-10,ChocoMilk Deluxe,North,132610
2023-05,Cheese,South,9146
2023-08,Cheese,South,25402
2023-07,Yogurt,South,24244
2023-07,Yogurt,West,9913
2023-08,Yogurt,South,8333
2023-10,Yogurt,East,10569
2023-03,Cheese,South,15980
2023-03,Yogurt,West,22637
2023-02,Milk,West,10862
2023-01,Cheese,East,21822
2023-10,Milk,East,17990
2023-06,Cheese,West,8336
2023-06,Milk,West,10795
2023-10,Cheese,East,27692
2023-12,Yogurt,West,29978
2023-08,Cheese,North,10754
2023-06,Milk,South,27211
2023-06,Milk,West,33567
2023-01,ChocoMilk Deluxe,West,140110
2023-12,Yogurt,West,18307
2023-07,Milk,North,30763
2023-07,ChocoMilk Deluxe,South,181970
2023-10,Milk,East,26938
2023-09,Yogurt,North,21491
2023-12,Yogurt,North,27667
2023-07,Milk,East,22960
2023-08,Milk,East,12417
2023-04,Yogurt,West,6857
2023-09,Cheese,East,16428
2023-01,Cheese,North,11183
2023-08,Yogurt,West,23655
2023-03,Milk,East,12074
2023-01,ChocoMilk Deluxe,North,139070
2023-02,Milk,South,18494
2023-06,Milk,East,25695
2023-05,Yogurt,North,14670
2023-03,ChocoMilk Deluxe,West,127320
2023-09,Yogurt,East,33517
2023-08,Milk,East,16343
2023-03,ChocoMilk Deluxe,West,252420
2023-02,Cheese,West,25505
2023-08,Cheese,North,27001
2023-05,ChocoMilk Deluxe,West,107570
2023-09,Milk,North,16904
2023-01,Yogurt,North,5556
2023-10,ChocoMilk Deluxe,West,53830
2023-03,Milk,East,18645
2023-05,Cheese,West,27503
2023-02,Milk,West,20695
2023-03,ChocoMilk Deluxe,South,284740
2023-04,Yogurt,South,16944
2023-04,Milk,West,24374
2023-11,Cheese,East,10464
2023-09,Cheese,East,22702
2023-01,Yogurt,North,28079
2023-12,Cheese,West,29861
2023-09,Milk,West,19478
2023-09,Yogurt,South,27373
2023-11,Milk,South,11026
2023-06,ChocoMilk Deluxe,South,179850
2023-11,Cheese,North,26148
2023-01,Yogurt,West,16162
2023-11,Cheese,South,12202
2023-12,Yogurt,West,25006
2023-06,ChocoMilk Deluxe,North,231410
2023-08,Yogurt,East,19305
2023-05,Yogurt,North,24483
2023-05,Yogurt,West,5851
2023-01,Cheese,West,24606
2023-01,Milk,West,5558
2023-08,ChocoMilk Deluxe,East,204690
2023-05,Yogurt,West,9581
2023-08,Cheese,South,18451
2023-10,Milk,East,20375
2023-02,Cheese,East,14641
2023-04,Milk,East,19001
2023-11,ChocoMilk Deluxe,North,130990
2023-10,Yogurt,North,25058
2023-09,Cheese,North,7682
2023-03,Milk,East,22990
2023-06,Milk,East,7742
2023-11,Milk,West,12795
2023-07,Milk,East,18558
2023-03,ChocoMilk Deluxe,South,214830
2023-01,Cheese,North,8468
2023-02,Cheese,West,19959
2023-11,Milk,South,6378
2023-10,ChocoMilk Deluxe,South,205960
2023-07,Yogurt,South,22643
2023-07,Cheese,East,10305
2023-12,Milk,North,25748
2023-01,ChocoMilk Deluxe,South,118780
2023-10,Cheese,West,17143
2023-07,Yogurt,North,9954
2023-10,Cheese,North,16668
2023-11,Yogurt,East,40420
2023-06,Cheese,South,13789
2023-11,ChocoMilk Deluxe,West,80940
2023-06,ChocoMilk Deluxe,East,154830
2023-07,Milk,North,17833
2023-07,Cheese,South,14008
2023-01,Milk,North,17649
2023-10,ChocoMilk Deluxe,North,255060
2023-05,Milk,East,20467
2023-08,Milk,West,9867
2023-08,Cheese,South,8068
2023-03,Yogurt,East,8499
2023-03,Milk,West,10200
2023-07,Yogurt,East,24292
2023-04,ChocoMilk Deluxe,West,129810
2023-06,Yogurt,North,21112
2023-09,Cheese,South,29561
2023-10,Milk,South,13142
2023-02,Milk,South,27718
2023-02,Cheese,East,22629
